prompt,content_word,style_word,seed,use_quantile,iou_threshold,iou_baseline_mean,iou_baseline_std,support_a_baseline,support_b_baseline,support_intersection_baseline,support_union_baseline,iou_baseline_cs_mean,iou_baseline_cs_std,support_a_baseline_cs,support_b_baseline_cs,support_intersection_baseline_cs,support_union_baseline_cs,iou_score,support_content,support_style,support_intersection,support_union
motorcycle . Color Field Painting,motorcycle,Color Field Painting,335,False,0.1,0.9526562690734863,0.022768497467041016,0.9877123832702637,0.9649438858032227,0.9526562690734863,1.0,0.9298877716064453,0.0,0.9992780685424805,0.9306097030639648,0.9298877716064453,1.0,0.9067564010620117,0.9761466979980469,0.9306097030639648,0.9067564010620117,1.0
motorcycle . Color Field Painting,motorcycle,Color Field Painting,335,True,0.1,0.8398334980010986,0.027104496955871582,0.9000000953674316,0.9000000953674316,0.8214383125305176,0.9785618782043457,0.812729001045227,0.0,0.9000005722045898,0.8999996185302734,0.8070220947265625,0.9929780960083008,0.7999992370605469,0.8999996185302734,0.8999996185302734,0.7999992370605469,1.0
motorcycle . Color Field Painting,motorcycle,Color Field Painting,335,False,0.2,0.8196616470813751,0.04529634118080139,0.9267511367797852,0.8868560791015625,0.8168625831604004,0.9967446327209473,0.7743653059005737,0.0,0.9889383316040039,0.7847738265991211,0.7740802764892578,0.9996318817138672,0.6493377685546875,0.8645639419555664,0.7847738265991211,0.6493377685546875,1.0
motorcycle . Color Field Painting,motorcycle,Color Field Painting,335,True,0.2,0.6809526085853577,0.06250935792922974,0.8000006675720215,0.8000001907348633,0.6468410491943359,0.9531598091125488,0.6184432506561279,0.0,0.8000001907348633,0.8000001907348633,0.6113958358764648,0.9886045455932617,0.600001335144043,0.8000011444091797,0.8000001907348633,0.600001335144043,1.0
motorcycle . Color Field Painting,motorcycle,Color Field Painting,335,False,0.3,0.5530842840671539,0.06841042637825012,0.7045927047729492,0.8058538436889648,0.5388870239257812,0.9715595245361328,0.621494710445404,0.0,0.9209260940551758,0.6907815933227539,0.6177434921264648,0.9939641952514648,0.18587402999401093,0.48825931549072266,0.6907815933227539,0.18480300903320312,0.9942378997802734
motorcycle . Color Field Painting,motorcycle,Color Field Painting,335,True,0.3,0.5272202491760254,0.10273414850234985,0.7000002861022949,0.7000002861022949,0.47913503646850586,0.920865535736084,0.42448610067367554,0.0,0.7000007629394531,0.6999998092651367,0.4171895980834961,0.9828109741210938,0.4000062942504883,0.6999998092651367,0.6999998092651367,0.40000438690185547,0.999995231628418
motorcycle . Color Field Painting,motorcycle,Color Field Painting,335,False,0.4,0.3317946493625641,0.0173703134059906,0.4997673034667969,0.6173529624938965,0.27701759338378906,0.8401026725769043,0.3144243359565735,0.0,0.720494270324707,0.5142116546630859,0.29535484313964844,0.9393510818481445,0.002132491674274206,0.2790403366088867,0.5142116546630859,0.0016880035400390625,0.7915639877319336
motorcycle . Color Field Painting,motorcycle,Color Field Painting,335,True,0.4,0.40475815534591675,0.13906872272491455,0.6000008583068848,0.600001335144043,0.33730602264404297,0.8626961708068848,0.2656894326210022,0.0,0.600001335144043,0.600001335144043,0.25190067291259766,0.9481019973754883,0.22914385795593262,0.6000003814697266,0.600001335144043,0.2237110137939453,0.9762907028198242
motorcycle . Color Field Painting,motorcycle,Color Field Painting,335,False,0.5,0.19573522731661797,0.1758701391518116,0.33620405197143555,0.3074765205383301,0.0970759391784668,0.5466046333312988,0.019865088164806366,0.0,0.44808197021484375,0.1668710708618164,0.0119781494140625,0.6029748916625977,0.0,0.22432613372802734,0.1668710708618164,0.0,0.39119720458984375
motorcycle . Color Field Painting,motorcycle,Color Field Painting,335,True,0.5,0.3278915360569954,0.1782662197947502,0.5000009536743164,0.5000014305114746,0.23310565948486328,0.7668967247009277,0.14962531626224518,0.0,0.5000009536743164,0.5000019073486328,0.13015174865722656,0.8698511123657227,0.0989343672990799,0.5000009536743164,0.5000019073486328,0.0900278091430664,0.9099750518798828
motorcycle . Color Field Painting,motorcycle,Color Field Painting,335,False,0.6,0.10804387927055359,0.10804387927055359,0.20874834060668945,0.1692361831665039,0.03709268569946289,0.34089183807373047,0.0,0.0,0.2638254165649414,0.0746469497680664,0.0,0.3384723663330078,0.0,0.1536712646484375,0.0746469497680664,0.0,0.2283182144165039
motorcycle . Color Field Painting,motorcycle,Color Field Painting,335,True,0.6,0.2883508000522852,0.22631891630589962,0.40000200271606445,0.40000200271606445,0.15928030014038086,0.640723705291748,0.062031883746385574,0.0,0.40000343322753906,0.40000057220458984,0.04672718048095703,0.7532768249511719,0.023217065259814262,0.40000057220458984,0.40000057220458984,0.018152236938476562,0.7818489074707031
motorcycle . Color Field Painting,motorcycle,Color Field Painting,335,False,0.7,0.019516462460160255,0.019516462460160255,0.10705375671386719,0.08476972579956055,0.004021644592285156,0.18780183792114258,0.0,0.0,0.12957000732421875,0.039969444274902344,0.0,0.1695394515991211,0.0,0.08453750610351562,0.039969444274902344,0.0,0.12450695037841797
motorcycle . Color Field Painting,motorcycle,Color Field Painting,335,True,0.7,0.27268210845068097,0.259678743313998,0.3000001907348633,0.3000001907348633,0.10807466506958008,0.4919257164001465,0.013003365136682987,0.0,0.3000001907348633,0.3000001907348633,0.007701873779296875,0.5922985076904297,1.5894587477305322e-06,0.3000001907348633,0.3000001907348633,9.5367431640625e-07,0.5999994277954102
motorcycle . Color Field Painting,motorcycle,Color Field Painting,335,False,0.8,0.0,0.0,0.03481626510620117,0.026051044464111328,0.0,0.0608673095703125,0.0,0.0,0.03338813781738281,0.018713951110839844,0.0,0.052102088928222656,0.0,0.03624439239501953,0.018713951110839844,0.0,0.054958343505859375
motorcycle . Color Field Painting,motorcycle,Color Field Painting,335,True,0.8,0.1326100102160126,0.13144756644032896,0.20000076293945312,0.20000076293945312,0.04201173782348633,0.3579897880554199,0.0011624437756836414,0.0,0.20000076293945312,0.20000076293945312,0.00046443939208984375,0.3995370864868164,0.0,0.20000076293945312,0.20000076293945312,0.0,0.40000152587890625
motorcycle . Color Field Painting,motorcycle,Color Field Painting,335,False,0.9,0.0,0.0,0.006697654724121094,0.004295825958251953,0.0,0.010993480682373047,0.0,0.0,0.003996849060058594,0.0045948028564453125,0.0,0.008591651916503906,0.0,0.009398460388183594,0.0045948028564453125,0.0,0.013993263244628906
motorcycle . Color Field Painting,motorcycle,Color Field Painting,335,True,0.9,0.02066347561776638,0.02066347561776638,0.10000085830688477,0.10000085830688477,0.003968715667724609,0.19603300094604492,0.0,0.0,0.10000133514404297,0.10000038146972656,0.0,0.20000171661376953,0.0,0.10000038146972656,0.10000038146972656,0.0,0.20000076293945312
motorcycle . Contemporary Realism,motorcycle,Contemporary Realism,336,False,0.1,0.9741096794605255,0.009181946516036987,0.9814772605895996,0.9916458129882812,0.9736251831054688,0.9994978904724121,0.9832916259765625,0.0,0.9971580505371094,0.9861335754394531,0.9832916259765625,1.0,0.951930046081543,0.9657964706420898,0.9861335754394531,0.951930046081543,1.0
motorcycle . Contemporary Realism,motorcycle,Contemporary Realism,336,True,0.1,0.8640070557594299,0.041364192962646484,0.8999996185302734,0.8999996185302734,0.8338623046875,0.9661369323730469,0.8226428627967834,0.0,0.8999996185302734,0.8999996185302734,0.8124227523803711,0.9875764846801758,0.7999992370605469,0.8999996185302734,0.8999996185302734,0.7999992370605469,1.0
motorcycle . Contemporary Realism,motorcycle,Contemporary Realism,336,False,0.2,0.9073683023452759,0.020574867725372314,0.935936450958252,0.9634475708007812,0.9036097526550293,0.9957742691040039,0.9279431700706482,0.0,0.990631103515625,0.9362640380859375,0.9274387359619141,0.9994564056396484,0.8175058364868164,0.8812417984008789,0.9362640380859375,0.8175058364868164,1.0
motorcycle . Contemporary Realism,motorcycle,Contemporary Realism,336,True,0.2,0.7240172624588013,0.06884598731994629,0.8000001907348633,0.8000006675720215,0.6704530715942383,0.9295477867126465,0.655171275138855,0.0,0.8000001907348633,0.8000011444091797,0.6333332061767578,0.9666681289672852,0.600001335144043,0.8000001907348633,0.8000011444091797,0.600001335144043,1.0
motorcycle . Contemporary Realism,motorcycle,Contemporary Realism,336,False,0.3,0.7480619549751282,0.05210822820663452,0.824984073638916,0.8976678848266602,0.7375521659851074,0.9850997924804688,0.8001701831817627,0.0,0.9701995849609375,0.8251361846923828,0.7980213165283203,0.997314453125,0.5049047470092773,0.6797685623168945,0.8251361846923828,0.5049047470092773,1.0
motorcycle . Contemporary Realism,motorcycle,Contemporary Realism,336,True,0.3,0.5995201170444489,0.10964575409889221,0.6999998092651367,0.6999998092651367,0.5206050872802734,0.87939453125,0.48987436294555664,0.0,0.6999998092651367,0.6999998092651367,0.4603233337402344,0.9396762847900391,0.39999961853027344,0.6999998092651367,0.6999998092651367,0.39999961853027344,1.0
motorcycle . Contemporary Realism,motorcycle,Contemporary Realism,336,False,0.4,0.5270429700613022,0.03415091335773468,0.7249541282653809,0.7394647598266602,0.5047364234924316,0.9596824645996094,0.4928920567035675,0.0,0.9184360504150391,0.5604934692382812,0.4882822036743164,0.9906473159790039,0.09602437913417816,0.5314722061157227,0.5604934692382812,0.09566879272460938,0.9962968826293945
motorcycle . Contemporary Realism,motorcycle,Contemporary Realism,336,True,0.4,0.4789563715457916,0.14071765542030334,0.600001335144043,0.6000018119812012,0.38120555877685547,0.8187975883483887,0.3382387161254883,0.0,0.6000022888183594,0.600001335144043,0.3032999038696289,0.8967037200927734,0.20000171661376953,0.6000003814697266,0.600001335144043,0.20000171661376953,1.0
motorcycle . Contemporary Realism,motorcycle,Contemporary Realism,336,False,0.5,0.33581216633319855,0.08337737619876862,0.5857119560241699,0.6013031005859375,0.29419898986816406,0.8928160667419434,0.25243479013442993,0.0,0.7884235382080078,0.4141826629638672,0.24239158630371094,0.9602146148681641,0.0,0.38300037384033203,0.4141826629638672,0.0,0.7971830368041992
motorcycle . Contemporary Realism,motorcycle,Contemporary Realism,336,True,0.5,0.3423883244395256,0.13727814704179764,0.5,0.5,0.24718618392944336,0.7528138160705566,0.20511017739772797,0.0,0.5,0.5,0.17020034790039062,0.8297996520996094,0.029771344736218452,0.5,0.5,0.02891063690185547,0.9710893630981445
motorcycle . Contemporary Realism,motorcycle,Contemporary Realism,336,False,0.6,0.1307070329785347,0.06632523983716965,0.41170644760131836,0.44399166107177734,0.09462308883666992,0.7610750198364258,0.06438179314136505,0.0,0.6055002212524414,0.2824831008911133,0.053711891174316406,0.8342714309692383,0.0,0.2179126739501953,0.2824831008911133,0.0,0.5003957748413086
motorcycle . Contemporary Realism,motorcycle,Contemporary Realism,336,True,0.6,0.21575048938393593,0.11664890870451927,0.40000152587890625,0.40000152587890625,0.13585662841796875,0.6641464233398438,0.09910158067941666,0.0,0.40000247955322266,0.40000057220458984,0.07213306427001953,0.727869987487793,0.0,0.40000057220458984,0.40000057220458984,0.0,0.8000011444091797
motorcycle . Contemporary Realism,motorcycle,Contemporary Realism,336,False,0.7,0.010616602725349367,0.007645807811059058,0.2144784927368164,0.22924280166625977,0.004525661468505859,0.4391956329345703,0.002970794914290309,0.0,0.3430185317993164,0.11546707153320312,0.0013580322265625,0.45712757110595703,0.0,0.0859384536743164,0.11546707153320312,0.0,0.20140552520751953
motorcycle . Contemporary Realism,motorcycle,Contemporary Realism,336,True,0.7,0.11291313357651234,0.08508825115859509,0.3000001907348633,0.3000001907348633,0.05770444869995117,0.5422959327697754,0.02782488241791725,0.0,0.3000001907348633,0.3000001907348633,0.01624298095703125,0.5837574005126953,0.0,0.3000001907348633,0.3000001907348633,0.0,0.6000003814697266
motorcycle . Contemporary Realism,motorcycle,Contemporary Realism,336,False,0.8,0.0,0.0,0.08371639251708984,0.08094644546508789,0.0,0.16466283798217773,0.0,0.0,0.1284933090209961,0.03339958190917969,0.0,0.16189289093017578,0.0,0.038939476013183594,0.03339958190917969,0.0,0.07233905792236328
motorcycle . Contemporary Realism,motorcycle,Contemporary Realism,336,True,0.8,0.03740209527313709,0.03506971709430218,0.20000123977661133,0.20000123977661133,0.013980388641357422,0.38602209091186523,0.002332378178834915,0.0,0.20000171661376953,0.20000076293945312,0.0009307861328125,0.39907169342041016,0.0,0.20000076293945312,0.20000076293945312,0.0,0.40000152587890625
motorcycle . Contemporary Realism,motorcycle,Contemporary Realism,336,False,0.9,0.0,0.0,0.015705108642578125,0.013000965118408203,0.0,0.028706073760986328,0.0,0.0,0.022388458251953125,0.0036134719848632812,0.0,0.026001930236816406,0.0,0.009021759033203125,0.0036134719848632812,0.0,0.012635231018066406
motorcycle . Contemporary Realism,motorcycle,Contemporary Realism,336,True,0.9,0.000162176598678343,0.000162176598678343,0.10000038146972656,0.10000038146972656,3.24249267578125e-05,0.1999683380126953,0.0,0.0,0.10000038146972656,0.10000038146972656,0.0,0.20000076293945312,0.0,0.10000038146972656,0.10000038146972656,0.0,0.20000076293945312
motorcycle . Cubism,motorcycle,Cubism,337,False,0.1,0.9769015312194824,0.0011582374572753906,0.9878716468811035,0.9890298843383789,0.9769015312194824,1.0,0.9780597686767578,0.0,0.9942865371704102,0.9837732315063477,0.9780597686767578,1.0,0.9652299880981445,0.9814567565917969,0.9837732315063477,0.9652299880981445,1.0
motorcycle . Cubism,motorcycle,Cubism,337,True,0.1,0.8011599779129028,0.000892937183380127,0.8999996185302734,0.8999996185302734,0.8006434440612793,0.9993557929992676,0.8002670407295227,0.0,0.8999996185302734,0.8999996185302734,0.8001480102539062,0.9998512268066406,0.8003185987472534,0.8999996185302734,0.8999996185302734,0.8001766204833984,0.9998226165771484
motorcycle . Cubism,motorcycle,Cubism,337,False,0.2,0.863254189491272,0.029053092002868652,0.9166903495788574,0.9461536407470703,0.863067626953125,0.9997763633728027,0.8923072814941406,0.0,0.9719829559326172,0.9203243255615234,0.8923072814941406,1.0,0.7827472686767578,0.8613977432250977,0.9203243255615234,0.7822971343994141,0.999424934387207
motorcycle . Cubism,motorcycle,Cubism,337,True,0.2,0.6106016039848328,0.004670143127441406,0.8000006675720215,0.8000006675720215,0.606574535369873,0.9934267997741699,0.6152717471122742,0.0,0.8000001907348633,0.8000011444091797,0.6094551086425781,0.9905462265014648,0.6141879558563232,0.8000011444091797,0.8000011444091797,0.608790397644043,0.9912118911743164
motorcycle . Cubism,motorcycle,Cubism,337,False,0.3,0.6142300367355347,0.10263609886169434,0.7533326148986816,0.8575963973999023,0.6130466461181641,0.9978823661804199,0.716866135597229,0.0,0.9262723922729492,0.7889204025268555,0.7161674499511719,0.9990253448486328,0.4189617931842804,0.5803928375244141,0.7889204025268555,0.40430259704589844,0.9650106430053711
motorcycle . Cubism,motorcycle,Cubism,337,True,0.3,0.4552106559276581,0.016221851110458374,0.6999998092651367,0.7000002861022949,0.4378204345703125,0.9621796607971191,0.47143250703811646,0.0,0.6999998092651367,0.7000007629394531,0.4485464096069336,0.9514541625976562,0.444139689207077,0.6999998092651367,0.7000007629394531,0.43056488037109375,0.9694356918334961
motorcycle . Cubism,motorcycle,Cubism,337,False,0.4,0.4036698490381241,0.07005377113819122,0.6349854469299316,0.6971001625061035,0.38292789459228516,0.94915771484375,0.4737236201763153,0.0,0.8149986267089844,0.5792016983032227,0.44816112518310547,0.9460391998291016,0.18614572286605835,0.4549722671508789,0.5792016983032227,0.16229629516601562,0.8718776702880859
motorcycle . Cubism,motorcycle,Cubism,337,True,0.4,0.34401315450668335,0.018628180027008057,0.600001335144043,0.6000008583068848,0.30698060989379883,0.8930215835571289,0.3626413345336914,0.0,0.6000003814697266,0.600001335144043,0.31935787200927734,0.8806438446044922,0.28072822093963623,0.6000022888183594,0.600001335144043,0.2630338668823242,0.9369697570800781
motorcycle . Cubism,motorcycle,Cubism,337,False,0.5,0.23820433020591736,0.061062246561050415,0.46825361251831055,0.4889249801635742,0.18308162689208984,0.7740969657897949,0.2992665767669678,0.0,0.5960359573364258,0.38181400299072266,0.2252330780029297,0.7526168823242188,0.03812165930867195,0.3404712677001953,0.38181400299072266,0.026523590087890625,0.6957616806030273
motorcycle . Cubism,motorcycle,Cubism,337,True,0.5,0.26144569367170334,0.01751629263162613,0.5000014305114746,0.5000019073486328,0.2071065902709961,0.7928967475891113,0.27896198630332947,0.0,0.5000028610229492,0.5000009536743164,0.21811676025390625,0.7818870544433594,0.13250832259655,0.5,0.5000009536743164,0.11700439453125,0.8829965591430664
motorcycle . Cubism,motorcycle,Cubism,337,False,0.6,0.09423751011490822,0.058674123138189316,0.2654104232788086,0.2817826271057129,0.04648780822753906,0.5007052421569824,0.15291163325309753,0.0,0.32427406311035156,0.23929119110107422,0.07474613189697266,0.4888191223144531,0.008284194394946098,0.20654678344726562,0.23929119110107422,0.0036630630493164062,0.44217491149902344
motorcycle . Cubism,motorcycle,Cubism,337,True,0.6,0.1792861968278885,0.03198641538619995,0.40000057220458984,0.40000057220458984,0.121124267578125,0.6788768768310547,0.21127261221408844,0.0,0.40000057220458984,0.40000057220458984,0.13953781127929688,0.6604633331298828,0.04647408798336983,0.40000057220458984,0.40000057220458984,0.03552818298339844,0.7644729614257812
motorcycle . Cubism,motorcycle,Cubism,337,False,0.7,0.03919142112135887,0.03919142112135887,0.1080327033996582,0.11635303497314453,0.008457183837890625,0.2159285545349121,0.07838284224271774,0.0,0.13045692443847656,0.1022491455078125,0.01691436767578125,0.2157917022705078,0.0037657201755791903,0.08560848236083984,0.1022491455078125,0.0007047653198242188,0.18715286254882812
motorcycle . Cubism,motorcycle,Cubism,337,True,0.7,0.10271594859659672,0.04191373847424984,0.3000011444091797,0.3000011444091797,0.055101871490478516,0.5449004173278809,0.14462968707084656,0.0,0.3000001907348633,0.3000020980834961,0.07581329345703125,0.5241889953613281,0.013473241589963436,0.3000020980834961,0.3000020980834961,0.007976531982421875,0.5920276641845703
motorcycle . Cubism,motorcycle,Cubism,337,False,0.8,0.003065604018047452,0.003065604018047452,0.028594017028808594,0.026604652404785156,0.0001621246337890625,0.05503654479980469,0.006131208036094904,0.0,0.032726287841796875,0.020483016967773438,0.000324249267578125,0.05288505554199219,0.0,0.024461746215820312,0.020483016967773438,0.0,0.04494476318359375
motorcycle . Cubism,motorcycle,Cubism,337,True,0.8,0.061465098056942225,0.04626491805538535,0.20000123977661133,0.20000076293945312,0.022445201873779297,0.37755680084228516,0.10773001611232758,0.0,0.20000076293945312,0.20000076293945312,0.038901329040527344,0.3611001968383789,0.006266478914767504,0.20000171661376953,0.20000076293945312,0.002490997314453125,0.39751148223876953
motorcycle . Cubism,motorcycle,Cubism,337,False,0.9,0.0,0.0,0.005259513854980469,0.0037603378295898438,0.0,0.009019851684570312,0.0,0.0,0.0059947967529296875,0.00152587890625,0.0,0.0075206756591796875,0.0,0.00452423095703125,0.00152587890625,0.0,0.00605010986328125
motorcycle . Cubism,motorcycle,Cubism,337,True,0.9,0.03204978629946709,0.03204978629946709,0.10000085830688477,0.10000085830688477,0.006023883819580078,0.19397783279418945,0.06409957259893417,0.0,0.10000133514404297,0.10000038146972656,0.012047767639160156,0.18795394897460938,0.0032962248660624027,0.10000038146972656,0.10000038146972656,0.0006570816040039062,0.19934368133544922
motorcycle . Early Renaissance,motorcycle,Early Renaissance,338,False,0.1,0.9811716377735138,0.014189749956130981,0.9834909439086914,0.9972810745239258,0.9809722900390625,0.9997997283935547,0.9953613877296448,0.0,0.9973459243774414,0.9972162246704102,0.9949626922607422,0.9995994567871094,0.9668521881103516,0.9696359634399414,0.9972162246704102,0.9668521881103516,1.0
motorcycle . Early Renaissance,motorcycle,Early Renaissance,338,True,0.1,0.866351991891861,0.06635084748268127,0.9000005722045898,0.9000000953674316,0.8343315124511719,0.9656691551208496,0.9327028393745422,0.0,0.9000005722045898,0.8999996185302734,0.8686618804931641,0.9313383102416992,0.8000001907348633,0.9000005722045898,0.8999996185302734,0.8000001907348633,1.0
motorcycle . Early Renaissance,motorcycle,Early Renaissance,338,False,0.2,0.8563053905963898,0.11868599057197571,0.868809700012207,0.9795708656311035,0.8523931503295898,0.9959874153137207,0.9749913811683655,0.0,0.9854269027709961,0.9737148284912109,0.9671669006347656,0.9919748306274414,0.7259073257446289,0.752192497253418,0.9737148284912109,0.7259073257446289,1.0
motorcycle . Early Renaissance,motorcycle,Early Renaissance,338,True,0.2,0.7359987497329712,0.13195794820785522,0.8000011444091797,0.8000011444091797,0.6729850769042969,0.9270172119140625,0.8679566979408264,0.0,0.8000020980834961,0.8000001907348633,0.7434501647949219,0.8565521240234375,0.6000003814697266,0.8000001907348633,0.8000001907348633,0.6000003814697266,1.0
motorcycle . Early Renaissance,motorcycle,Early Renaissance,338,False,0.3,0.6518662869930267,0.2695552408695221,0.6911396980285645,0.9115591049194336,0.628291130065918,0.9744076728820801,0.9214215278625488,0.0,0.9427871704101562,0.8803310394287109,0.8742799758911133,0.9488382339477539,0.3199252188205719,0.43949222564697266,0.8803310394287109,0.3199005126953125,0.9999227523803711
motorcycle . Early Renaissance,motorcycle,Early Renaissance,338,True,0.3,0.6050130128860474,0.18829584121704102,0.7000007629394531,0.7000007629394531,0.5155606269836426,0.8844408988952637,0.7933088541030884,0.0,0.7000017166137695,0.6999998092651367,0.6193208694458008,0.7806806564331055,0.39999961853027344,0.6999998092651367,0.6999998092651367,0.39999961853027344,1.0
motorcycle . Early Renaissance,motorcycle,Early Renaissance,338,False,0.4,0.5005319342017174,0.34524718672037125,0.561614990234375,0.7878890037536621,0.43651723861694336,0.9129867553710938,0.8457791209220886,0.0,0.8192148208618164,0.7565631866455078,0.7220582962036133,0.8537197113037109,0.06811009347438812,0.3040151596069336,0.7565631866455078,0.06762981414794922,0.9929485321044922
motorcycle . Early Renaissance,motorcycle,Early Renaissance,338,True,0.4,0.4832306504249573,0.23215734958648682,0.6000003814697266,0.6000003814697266,0.3706369400024414,0.8293638229370117,0.7153880000114441,0.0,0.6000003814697266,0.6000003814697266,0.5004501342773438,0.6995506286621094,0.21263040602207184,0.6000003814697266,0.6000003814697266,0.21041584014892578,0.9895849227905273
motorcycle . Early Renaissance,motorcycle,Early Renaissance,338,False,0.5,0.3577035376802087,0.3395464112982154,0.38107776641845703,0.6057634353637695,0.25565052032470703,0.7311906814575195,0.6972499489784241,0.0,0.544285774230957,0.667241096496582,0.4977092742919922,0.7138175964355469,0.0001293122913921252,0.21786975860595703,0.667241096496582,0.00011444091796875,0.8849964141845703
motorcycle . Early Renaissance,motorcycle,Early Renaissance,338,True,0.5,0.38086655735969543,0.2537243664264679,0.5000004768371582,0.5000004768371582,0.25051355361938477,0.7494874000549316,0.6345909237861633,0.0,0.5,0.5000009536743164,0.3882265090942383,0.6117744445800781,0.0703270435333252,0.5000009536743164,0.5000009536743164,0.06570625305175781,0.934295654296875
motorcycle . Early Renaissance,motorcycle,Early Renaissance,338,False,0.6,0.20277611911296844,0.20277611911296844,0.20131778717041016,0.4242281913757324,0.1224050521850586,0.503140926361084,0.4055522382259369,0.0,0.25531864166259766,0.5931377410888672,0.2448101043701172,0.6036462783813477,0.0,0.14731693267822266,0.5931377410888672,0.0,0.7404546737670898
motorcycle . Early Renaissance,motorcycle,Early Renaissance,338,True,0.6,0.3138613235205412,0.2666532266885042,0.40000200271606445,0.40000247955322266,0.16495084762573242,0.6350536346435547,0.5805145502090454,0.0,0.40000343322753906,0.40000152587890625,0.2938375473022461,0.5061674118041992,0.009041963145136833,0.40000057220458984,0.40000152587890625,0.007168769836425781,0.7928333282470703
motorcycle . Early Renaissance,motorcycle,Early Renaissance,338,False,0.7,0.10849977284669876,0.10849977284669876,0.0810847282409668,0.2504005432128906,0.044648170471191406,0.286837100982666,0.21699954569339752,0.0,0.09067058563232422,0.41013050079345703,0.08929634094238281,0.41150474548339844,0.0,0.07149887084960938,0.41013050079345703,0.0,0.4816293716430664
motorcycle . Early Renaissance,motorcycle,Early Renaissance,338,True,0.7,0.27076727035455406,0.26420295354910195,0.3000016212463379,0.3000016212463379,0.10651350021362305,0.49348974227905273,0.534970223903656,0.0,0.3000030517578125,0.3000001907348633,0.20911407470703125,0.39088916778564453,0.0,0.3000001907348633,0.3000001907348633,0.0,0.6000003814697266
motorcycle . Early Renaissance,motorcycle,Early Renaissance,338,False,0.8,0.08860177546739578,0.08860177546739578,0.031613826751708984,0.11226463317871094,0.01689910888671875,0.12697935104370117,0.17720355093479156,0.0,0.035483360290527344,0.18904590606689453,0.0337982177734375,0.19073104858398438,0.0,0.027744293212890625,0.18904590606689453,0.0,0.21679019927978516
motorcycle . Early Renaissance,motorcycle,Early Renaissance,338,True,0.8,0.24237066507339478,0.24237066507339478,0.20000076293945312,0.20000076293945312,0.06529664993286133,0.3347048759460449,0.48474133014678955,0.0,0.20000076293945312,0.20000076293945312,0.13059329986572266,0.2694082260131836,0.0,0.20000076293945312,0.20000076293945312,0.0,0.40000152587890625
motorcycle . Early Renaissance,motorcycle,Early Renaissance,338,False,0.9,0.03109852783381939,0.03109852783381939,0.004125118255615234,0.02298879623413086,0.0013461112976074219,0.025767803192138672,0.06219705566763878,0.0,0.003918647766113281,0.04205894470214844,0.0026922225952148438,0.043285369873046875,0.0,0.0043315887451171875,0.04205894470214844,0.0,0.046390533447265625
motorcycle . Early Renaissance,motorcycle,Early Renaissance,338,True,0.9,0.19506826996803284,0.19506826996803284,0.10000038146972656,0.10000038146972656,0.028064727783203125,0.17193603515625,0.3901365399360657,0.0,0.10000038146972656,0.10000038146972656,0.05612945556640625,0.14387130737304688,0.0,0.10000038146972656,0.10000038146972656,0.0,0.20000076293945312
motorcycle . Expressionism,motorcycle,Expressionism,339,False,0.1,0.978670597076416,0.006129741668701172,0.9862704277038574,0.9924001693725586,0.978670597076416,1.0,0.9848003387451172,0.0,0.9975566864013672,0.98724365234375,0.9848003387451172,1.0,0.9622278213500977,0.9749841690063477,0.98724365234375,0.9622278213500977,1.0
motorcycle . Expressionism,motorcycle,Expressionism,339,True,0.1,0.8094421625137329,0.008103728294372559,0.9000000953674316,0.8999996185302734,0.8051981925964355,0.9948015213012695,0.8175458908081055,0.0,0.8999996185302734,0.8999996185302734,0.8096532821655273,0.9903459548950195,0.8000001907348633,0.9000005722045898,0.8999996185302734,0.8000001907348633,1.0
motorcycle . Expressionism,motorcycle,Expressionism,339,False,0.2,0.8406415283679962,0.0022892653942108154,0.9214653968811035,0.9167470932006836,0.839533805847168,0.9986786842346191,0.8383522629737854,0.0,0.9851961135864258,0.8482980728149414,0.8361368179321289,0.9973573684692383,0.7065421342849731,0.8577346801757812,0.8482980728149414,0.7063312530517578,0.9997014999389648
motorcycle . Expressionism,motorcycle,Expressionism,339,True,0.2,0.6484696269035339,0.039864540100097656,0.8000001907348633,0.8000006675720215,0.6288352012634277,0.971165657043457,0.6883341670036316,0.0,0.8000001907348633,0.8000011444091797,0.6523208618164062,0.9476804733276367,0.605839192867279,0.8000001907348633,0.8000011444091797,0.6036367416381836,0.9963645935058594
motorcycle . Expressionism,motorcycle,Expressionism,339,False,0.3,0.5289774537086487,0.025706112384796143,0.7760829925537109,0.7366771697998047,0.5235204696655273,0.9892396926879883,0.5032713413238525,0.0,0.9545135498046875,0.5188407897949219,0.493255615234375,0.9800987243652344,0.21675163507461548,0.5976524353027344,0.5188407897949219,0.19889163970947266,0.9176015853881836
motorcycle . Expressionism,motorcycle,Expressionism,339,True,0.3,0.5049855709075928,0.06776905059814453,0.6999998092651367,0.6999998092651367,0.4678683280944824,0.932131290435791,0.5727546215057373,0.0,0.6999998092651367,0.6999998092651367,0.5098419189453125,0.8901576995849609,0.43191319704055786,0.6999998092651367,0.6999998092651367,0.4222869873046875,0.9777126312255859
motorcycle . Expressionism,motorcycle,Expressionism,339,False,0.4,0.2876286953687668,0.013707026839256287,0.6392793655395508,0.5779862403869629,0.272310733795166,0.9449548721313477,0.2739216685295105,0.0,0.8908567428588867,0.26511573791503906,0.24855995178222656,0.9074125289916992,0.026028083637356758,0.38770198822021484,0.26511573791503906,0.01656055450439453,0.6362571716308594
